;total_pacotes;total_pacotes_icmp;total_pacotes_udp;total_pacotes_tcp;maior_pacote;menor_pacote;soma_pacotes;total_ips_origem;total_ips_destino;porta_origem_mais_frequente;porta_destino_mais_frequente;has_bot
5379;1783;7;273;1435;1514;60;1132246;176;180;62860.0;39064.0;0
5380;2522;7;228;2215;1514;60;1769295;162;167;80.0;2343.0;0
5381;2452;5;250;2166;1514;60;1772769;156;162;80.0;2343.0;0
5382;2129;6;236;1795;1514;60;1369623;163;173;62860.0;62860.0;0
5383;2728;4;268;2341;1514;60;1964252;168;179;80.0;2343.0;0
5384;2080;3;237;1756;1514;60;1548490;160;167;80.0;80.0;0
5385;2378;1;283;2057;1514;60;1801881;142;156;80.0;2343.0;0
5386;2003;2;261;1673;1514;60;1445736;135;147;62860.0;39064.0;0
5387;2512;3;255;2207;1514;60;1845853;147;155;80.0;2343.0;0
5388;2696;3;295;2358;1514;60;2035205;169;175;80.0;2343.0;0
5389;2397;3;264;2058;1514;60;1706513;161;165;80.0;80.0;0
5390;2684;4;267;2353;1514;60;1963678;153;167;80.0;80.0;0
5391;2237;2;302;1910;1514;60;1579293;173;183;64844.0;59753.0;1
5392;2818;5;284;2481;1514;60;2124932;165;178;80.0;2343.0;0
5393;2472;2;274;2145;1514;60;1744684;172;179;64844.0;59753.0;0
5394;2888;4;256;2566;1514;60;1997277;151;154;80.0;2343.0;0
5395;2707;1;255;2417;1514;60;1998283;150;154;80.0;2343.0;0
5396;2287;2;264;1992;1514;60;1529070;173;178;62860.0;59753.0;0
5397;2997;1;298;2664;1514;60;2232290;166;177;80.0;80.0;0
5398;2042;3;289;1708;1514;60;1324758;186;180;62860.0;39064.0;0
5399;2845;4;322;2430;1514;60;2061585;190;198;80.0;2343.0;0
5400;6527;3;4841;1591;1514;60;1753923;156;160;161.0;55128.0;0
5401;3382;5;1054;2277;1514;60;2099199;191;197;161.0;55128.0;0
5402;3223;3;241;2936;1514;60;2315849;145;154;110.0;3553.0;0
5403;3088;2;286;2751;1514;60;2211181;193;196;80.0;80.0;0
5404;3136;3;297;2792;1514;60;2319810;186;205;80.0;80.0;0
5405;2481;3;283;2088;1514;60;1699794;169;168;80.0;39064.0;0
5406;3684;3;307;3316;1514;60;2900614;179;189;80.0;51754.0;0
5407;1845;2;267;1547;1514;60;1277175;165;162;62860.0;13121.0;0
5408;2845;3;308;2488;1514;60;2196814;177;171;80.0;80.0;0
5409;2534;3;282;2205;1514;60;1830202;164;172;80.0;80.0;0
5410;2659;1;335;2266;1514;60;1949779;169;174;80.0;2343.0;0
5411;2724;2;306;2370;1514;60;1985371;162;165;80.0;2343.0;0
5412;1766;5;279;1465;1514;60;1234455;159;174;49600.0;39064.0;0
5413;2367;1;284;2044;1514;60;1827901;161;170;80.0;2343.0;0
5414;2071;2;310;1721;1514;60;1408001;154;160;62860.0;62860.0;0
5415;2815;5;290;2449;1514;60;2024516;159;168;80.0;2343.0;0
5416;2075;4;263;1766;1514;60;1335316;167;170;62860.0;13121.0;0
5417;2608;3;259;2299;1514;60;2005870;145;147;80.0;80.0;0
5418;2276;5;265;1974;1514;60;1703409;146;164;80.0;2343.0;0
5419;1699;6;314;1352;1514;60;1188586;156;164;49600.0;39064.0;0
5420;2857;4;251;2529;1514;60;2176757;148;141;80.0;2343.0;0
5421;2519;3;283;2200;1514;60;1715813;167;170;64844.0;59753.0;0
5422;2873;6;247;2576;1514;60;2088371;159;162;80.0;2343.0;0
5423;2115;4;254;1809;1514;60;1420409;167;172;62860.0;59753.0;0
5424;2491;7;280;2156;1514;60;1732246;168;185;80.0;2343.0;0
5425;3250;6;259;2918;1514;60;2401393;166;163;80.0;80.0;0
5426;2560;7;238;2239;1514;60;1650504;169;167;80.0;80.0;0
5427;2560;4;281;2239;1514;60;1847314;154;158;80.0;2343.0;0
5428;2308;1;273;1978;1514;60;1521791;180;196;62860.0;59918.0;0
5429;3058;2;295;2695;1514;60;2105567;178;193;80.0;80.0;0
5430;2139;6;319;1774;1514;60;1400847;198;193;62860.0;62860.0;0
5431;3581;4;264;3208;1514;60;2540069;186;188;80.0;80.0;0
5432;2947;4;268;2644;1514;60;2021244;171;176;80.0;2343.0;0
5433;1960;6;264;1650;1514;60;1261755;159;154;62860.0;13121.0;0
5434;2790;4;272;2465;1514;60;2127452;159;160;80.0;2343.0;0
5435;2461;3;282;2135;1514;60;1527836;156;166;993.0;59918.0;0
5436;5248;2;270;4911;1514;60;2416317;171;180;993.0;59918.0;0
5437;7725;3;277;7414;1514;60;2113529;159;155;993.0;59918.0;0
5438;7026;0;302;6715;1514;60;2497596;175;178;993.0;59918.0;0
5439;2460;1;262;2140;1514;60;1739843;157;159;80.0;2343.0;1
5440;1948;0;306;1609;1514;60;1232241;173;178;62860.0;13121.0;0
5441;2629;2;312;2247;1514;60;1958022;151;153;80.0;2343.0;0
5442;1608;2;345;1250;1514;60;1183182;148;157;64844.0;59753.0;0
5443;2300;3;358;1907;1514;60;1808222;171;167;80.0;2343.0;0
5444;2205;2;338;1829;1514;60;1295037;169;175;993.0;59918.0;0
5445;2948;1;354;2485;1514;60;2098282;167;166;80.0;80.0;1
5446;5503;4;361;5064;1514;60;2285566;163;162;993.0;59918.0;0
5447;2388;9;355;1997;1514;60;1699817;163;166;62860.0;59753.0;0
5448;3462;7;355;3030;1514;60;2572182;197;195;80.0;2343.0;0
5449;2754;6;353;2334;1514;60;1833137;191;191;62860.0;59753.0;0
5450;3885;7;416;3419;1514;60;2433728;192;205;80.0;59918.0;0
5451;2937;9;345;2508;1514;60;1786408;163;160;993.0;59918.0;0
5452;2578;4;361;2175;1514;60;1930928;161;165;80.0;2343.0;0
5453;2553;6;312;2190;1514;60;1860729;159;164;80.0;2343.0;0
5454;2294;3;330;1894;1514;60;1647737;170;177;64844.0;59753.0;0
5455;4239;3;360;3816;1514;60;2311337;185;183;993.0;59918.0;0
5456;2447;3;373;1999;1514;60;1549960;185;198;62860.0;13121.0;0
5457;3054;3;541;2486;1514;60;2246699;185;179;80.0;2343.0;0
5458;3107;7;606;2417;1514;60;1963518;189;194;7103.0;13121.0;0
5459;3964;5;651;3264;1514;60;2918716;223;224;80.0;80.0;1
5460;3417;4;592;2783;1514;60;2427684;189;189;80.0;80.0;0
5461;2742;1;629;2070;1514;60;1907891;187;194;7103.0;59753.0;0
5462;3888;4;686;2885;1514;60;2663564;199;199;80.0;80.0;0
5463;2429;2;521;1853;1514;60;1683351;211;232;7103.0;59753.0;0
5464;3022;4;390;2578;1514;60;2195105;226;226;80.0;80.0;0
5465;2502;2;358;2097;1514;60;1804816;181;190;80.0;80.0;0
5466;3015;8;361;2577;1514;60;2116171;205;205;80.0;80.0;0
5467;2942;3;332;2565;1514;60;2113881;158;155;80.0;2343.0;0
5468;2560;2;347;2170;1514;60;1806433;174;173;49600.0;39064.0;0
5469;3262;2;381;2804;1514;60;2344206;180;196;80.0;2343.0;0
5470;2531;5;347;2136;1514;60;1786272;177;178;62860.0;39064.0;0
5471;3444;4;319;3080;1514;60;2226944;147;151;80.0;59918.0;1
5472;2447;11;349;1941;1514;60;1593902;178;175;62860.0;62860.0;0
5473;3934;4;348;3535;1514;60;2737247;186;197;80.0;80.0;0
5474;3450;4;349;3010;1514;60;2407071;180;175;80.0;80.0;0
5475;3524;5;355;3125;1514;60;2694935;172;177;80.0;80.0;0
5476;3074;11;319;2690;1514;60;2392436;175;185;80.0;80.0;0
5477;4103;9;402;3553;1514;60;2932210;184;192;25.0;25.0;1
5478;3514;9;378;3114;1514;60;2461272;196;194;80.0;2343.0;0
5479;2486;8;332;2085;1514;60;1867945;147;153;49600.0;39064.0;0
5480;3625;8;436;3113;1514;60;2641442;164;177;80.0;80.0;0
5481;2214;5;470;1696;1514;60;1449483;188;180;62860.0;62860.0;0
5482;3639;1;413;3104;1514;60;2561542;160;165;80.0;2343.0;0
5483;3146;4;420;2664;1514;60;2223822;180;187;80.0;2343.0;0
5484;2368;2;456;1856;1514;60;1557069;188;196;62860.0;62860.0;0
5485;2808;5;468;2328;1514;60;2163072;163;166;80.0;2343.0;0
5486;2042;2;450;1547;1514;60;1466740;166;173;7103.0;59753.0;0
5487;2909;0;500;2377;1514;60;2281590;160;155;80.0;2343.0;0
5488;2924;3;478;2361;1514;60;1934459;187;185;62860.0;39064.0;1
5489;3331;1;555;2732;1514;60;2446949;180;188;80.0;2343.0;0
5490;3033;2;471;2524;1514;60;2198001;172;165;80.0;2343.0;1
5491;2266;2;478;1742;1514;60;1629957;172;165;7103.0;59753.0;0
5492;2925;1;471;2410;1514;60;2195397;156;169;80.0;2343.0;0
5493;2246;5;455;1737;1514;60;1597841;174;172;7103.0;39064.0;0
5494;2871;2;569;2262;1514;60;2188913;175;186;80.0;2343.0;0
5495;2140;0;500;1638;1514;60;1661693;156;147;7103.0;59753.0;0
5496;3174;2;530;2595;1514;60;2330355;165;172;80.0;2343.0;0
5497;3230;8;545;2593;1514;60;2365479;194;192;80.0;2343.0;0
5498;2673;5;566;2037;1514;60;1844186;163;166;62860.0;59753.0;0
5499;2726;3;546;2151;1514;60;2092187;158;157;80.0;2343.0;0
5500;2337;5;533;1751;1514;60;1594602;156;155;7103.0;13121.0;0
5501;3130;4;613;2468;1514;60;2277726;164;158;80.0;2343.0;0
5502;2531;2;594;1880;1514;60;1768922;141;149;62860.0;13121.0;0
5503;3346;5;513;2765;1514;60;2388055;177;169;80.0;2343.0;0
5504;2980;2;367;2577;1514;60;2146766;175;177;80.0;2343.0;0
5505;2599;7;436;2033;1514;60;1729899;179;186;62860.0;62860.0;0
5506;3125;5;411;2640;1514;60;2226028;180;177;80.0;80.0;0
5507;2260;2;365;1843;1514;60;1563881;167;176;62860.0;62860.0;0
5508;2501;4;327;2100;1514;60;1854221;178;177;80.0;2343.0;0
5509;2097;9;337;1635;1514;60;1472044;194;203;64844.0;59753.0;0
5510;2541;2;239;2262;1514;60;2011835;150;144;80.0;2343.0;0
5511;2450;8;314;2115;1514;60;1973953;148;148;80.0;2343.0;0
5512;1855;9;334;1455;1514;60;1329936;156;158;49600.0;39064.0;0
5513;3209;5;353;2701;1514;60;2522173;167;168;80.0;80.0;0
5514;1858;5;364;1445;1514;60;1351728;161;168;64844.0;59753.0;0
5515;2926;8;334;2539;1514;60;2155484;182;191;80.0;2343.0;0
5516;2653;6;368;2230;1514;60;1793574;221;221;443.0;443.0;0
5517;2837;5;318;2397;1514;60;2147373;154;154;80.0;80.0;0
5518;3122;6;329;2696;1514;60;2202660;186;189;80.0;2343.0;0
5519;2300;10;303;1897;1514;60;1506233;170;168;62860.0;62860.0;0
5520;2967;6;433;2485;1514;60;2294787;171;171;80.0;2343.0;0
5521;3037;11;408;2411;1514;60;2341639;162;155;80.0;80.0;0
5522;3831;14;1283;2478;1514;60;2409187;157;166;161.0;34188.0;0
5523;2136;9;486;1549;1514;60;1546199;181;175;7103.0;39064.0;0
5524;3714;10;526;2996;1514;60;2657236;171;183;80.0;80.0;0
5525;3242;9;581;2554;1514;60;2325900;173;168;80.0;2343.0;0
5526;2975;3;536;2359;1514;60;1933272;194;201;49600.0;39064.0;0
5527;3209;2;537;2625;1514;60;2173902;176;179;80.0;2343.0;0
5528;3268;6;569;2638;1514;60;2063474;180;187;80.0;80.0;0
5529;3324;4;528;2693;1514;60;2389067;168;170;80.0;80.0;0
5530;2987;9;539;2403;1514;60;2103825;168;182;64844.0;59753.0;0
5531;3583;3;553;2960;1514;60;2511445;183;187;80.0;80.0;0
5532;3340;0;501;2804;1514;60;2493705;151;159;80.0;80.0;0
5533;2433;2;492;1518;1514;60;1437950;177;184;7103.0;53.0;0
5534;2363;5;392;1848;1514;60;1703325;158;164;80.0;2343.0;0
5535;2064;5;374;1630;1514;60;1521842;143;152;7103.0;39064.0;1
5536;2768;3;433;2267;1514;60;1942051;170;171;80.0;2343.0;0
5537;2096;2;427;1632;1514;60;1487201;148;150;7103.0;62860.0;0
5538;3637;3;426;3127;1514;60;2532011;170;175;80.0;2343.0;0
5539;4304;0;462;3750;1514;60;3261855;171;173;80.0;2343.0;0
5540;2571;2;480;2057;1514;60;1755352;174;168;62860.0;62860.0;0
5541;3225;1;425;2744;1514;60;2439606;151;149;80.0;80.0;0
5542;2163;2;423;1676;1514;60;1560688;146;148;7103.0;39064.0;0
5543;2524;2;410;2020;1514;60;1883506;155;156;80.0;2343.0;0
5544;2068;2;401;1610;1514;60;1546297;154;149;7103.0;39064.0;0
5545;2919;2;440;2407;1514;60;2317724;144;154;80.0;80.0;0
5546;2484;5;230;2203;1514;60;1674255;177;182;62860.0;62860.0;0
5547;2586;3;483;2085;1514;60;1774330;170;176;62860.0;13121.0;0
5548;3046;1;396;2595;1514;60;2255083;165;164;80.0;2343.0;0
5549;2392;1;442;1912;1514;60;1686730;152;160;62860.0;39064.0;0
5550;3156;3;487;2601;1514;60;2329819;167;176;80.0;2343.0;0
5551;2185;4;377;1745;1514;60;1518178;155;165;62860.0;39064.0;0
5552;2901;4;486;2378;1514;60;2265010;160;158;80.0;2343.0;0
5553;2313;3;488;1778;1514;60;1682256;160;174;49600.0;39064.0;0
5554;2851;4;424;2382;1514;60;2145567;148;151;80.0;2343.0;0
5555;2767;7;421;2269;1514;60;2133860;166;174;80.0;2343.0;0
5556;3040;10;402;2570;1514;60;2410268;176;189;443.0;50185.0;0
5557;2837;0;413;2368;1514;60;2104384;164;164;80.0;2343.0;0
5558;2310;3;345;1955;1514;60;1696446;128;130;62860.0;62860.0;0
5559;3726;3;419;3213;1514;60;2631846;163;157;80.0;2343.0;0
5560;2527;3;369;2037;1514;60;1583680;158;170;62860.0;62860.0;0
5561;2658;3;432;2179;1514;60;1869448;181;181;80.0;2343.0;0
5562;2559;1;356;2180;1514;60;1866131;132;138;80.0;2343.0;0
5563;2076;5;363;1665;1514;60;1323671;166;167;62860.0;13121.0;0
5564;2574;4;369;2145;1514;60;1850166;159;161;80.0;2343.0;0
5565;2242;2;316;1851;1514;60;1524778;157;172;443.0;62860.0;0
5566;2745;1;361;2360;1514;60;1991969;174;173;80.0;2343.0;0
5567;2354;1;324;1986;1514;60;1664846;148;156;49600.0;39064.0;0
5568;3426;5;419;2935;1514;60;2614764;165;170;80.0;80.0;0
5569;2783;2;372;2363;1514;60;2004644;167;168;80.0;2343.0;1
5570;2114;0;399;1608;1514;60;1352254;163;169;62860.0;62860.0;0
5571;3353;0;417;2867;1514;60;2247848;166;177;80.0;80.0;0
5572;2271;4;402;1794;1514;60;1419222;159;167;62860.0;62860.0;0
5573;2618;3;386;2180;1514;60;1920937;168;178;80.0;2343.0;0
5574;1996;1;394;1533;1514;60;1361834;150;153;7103.0;59753.0;0
5575;2845;6;412;2334;1514;60;2057463;184;187;80.0;2343.0;0
5576;3068;2;338;2681;1514;60;2289799;171;170;80.0;2343.0;0
5577;2862;4;344;2419;1514;60;2089382;161;160;80.0;80.0;0
5578;3052;4;390;2561;1514;60;2322531;155;168;80.0;80.0;0
5579;2512;3;421;2072;1514;60;1587724;162;166;80.0;80.0;0
5580;3519;4;367;3074;1514;60;2577920;156;155;80.0;2343.0;0
5581;2139;3;206;1894;1514;60;1349232;156;154;62860.0;62860.0;0
5582;3678;4;180;3409;1514;60;2482729;168;175;80.0;80.0;0
5583;4592;3;214;4016;1514;60;3103235;184;182;80.0;80.0;1
5584;1998;1;214;1708;1514;60;1281582;156;162;62860.0;13121.0;0
5585;2250;3;123;2046;1514;60;1646565;137;132;80.0;2343.0;0
5586;1383;2;94;1248;1514;60;976941;147;157;49600.0;62860.0;0
5587;2223;5;144;2036;1514;60;1638567;164;170;80.0;2343.0;0
5588;1742;2;132;1540;1514;60;1274027;153;153;80.0;51553.0;0
5589;3548;0;178;3244;1514;60;2682965;159;169;80.0;80.0;0
5590;3533;4;163;3321;1514;60;2507865;185;177;80.0;80.0;0
5591;5109;2;173;4888;1514;60;4004247;162;171;80.0;3015.0;0
5592;2965;4;187;2696;1514;60;2111180;173;171;80.0;80.0;0
5593;2315;1;255;1963;1514;60;1450562;183;187;62860.0;62860.0;0
5594;2572;6;203;2313;1514;60;1797768;156;157;80.0;2343.0;0
5595;1867;0;205;1598;1514;60;1179347;156;153;62860.0;62860.0;0
5596;3584;4;267;3153;1514;60;2577189;202;201;80.0;80.0;0
5597;3245;4;256;2890;1514;60;2263598;182;186;80.0;80.0;0
5598;2352;1;256;2074;1514;60;1526438;164;163;62860.0;62860.0;0
5599;3173;2;262;2862;1514;60;2154619;166;171;80.0;2343.0;0
5600;2124;3;220;1855;1514;60;1458856;156;157;62860.0;39064.0;0
5601;10406;5;244;10038;1514;60;9323130;172;175;80.0;3033.0;0
5602;6720;7;224;6440;1514;60;5943103;155;151;80.0;3033.0;0
5603;2814;5;218;2549;1514;60;2020476;142;137;80.0;2343.0;0
5604;2918;5;229;2665;1514;60;2118998;154;162;80.0;2343.0;0
5605;2297;7;216;2024;1514;60;1506454;163;162;80.0;39064.0;0
5606;4041;6;161;3177;1514;60;2561915;168;173;80.0;80.0;0
5607;2011;4;198;1729;1514;60;1246609;188;191;62860.0;62860.0;0
5608;2446;6;99;2330;1514;60;1750660;158;161;80.0;2343.0;0
5609;1886;4;121;1722;1514;60;1245076;146;145;62860.0;62860.0;0
5610;2502;0;113;2347;1514;60;1784479;150;154;80.0;2343.0;0
5611;2702;7;202;2412;1514;60;1850669;173;180;80.0;2343.0;0
5612;2055;5;120;1893;1514;60;1436872;137;136;62860.0;13121.0;0
5613;3120;7;98;2994;1514;60;2201750;170;178;80.0;2343.0;0
5614;2198;7;165;1950;1514;60;1421217;169;183;62860.0;62860.0;0
5615;3089;6;135;2908;1514;60;2307686;154;152;80.0;2343.0;1
5616;2856;3;136;2616;1514;60;1915620;176;186;62860.0;39064.0;1
5617;4242;2;151;4012;1514;60;3378349;173;176;80.0;2343.0;1
5618;3141;0;129;2997;1514;60;2455492;156;156;80.0;80.0;0
5619;2530;3;107;2378;1514;60;1874678;141;142;49600.0;39064.0;1
5620;3190;4;92;3007;1514;60;2434876;145;140;80.0;80.0;0
5621;2953;5;151;2682;1514;60;2241550;162;167;25.0;25.0;0
5622;2700;1;149;2444;1514;60;1848647;179;180;80.0;2343.0;0
5623;2410;5;145;2217;1514;60;1649015;174;166;62860.0;62860.0;0
5624;2678;7;157;2479;1514;60;1879371;135;140;80.0;2343.0;0
5625;2404;5;165;2172;1514;60;1646973;176;187;80.0;39064.0;0
5626;2741;7;123;2562;1514;60;1947617;172;174;80.0;2343.0;0
5627;2773;5;147;2553;1514;60;2034573;153;155;80.0;2343.0;0
5628;2196;6;147;2004;1514;60;1447131;168;187;62860.0;62860.0;0
5629;2496;10;139;2335;1514;60;1871433;168;159;80.0;2343.0;0
5630;1816;8;199;1575;1514;60;1256317;166;166;62860.0;13121.0;0
5631;2578;7;168;2358;1514;60;1875341;167;170;80.0;2343.0;0
5632;2391;4;164;2141;1514;60;1560999;174;170;443.0;52106.0;0
5633;2760;4;212;2504;1514;60;1970564;188;185;80.0;2343.0;0
5634;2755;4;145;2583;1514;60;1952965;139;148;80.0;2343.0;0
5635;2220;3;165;2000;1514;60;1514590;176;176;62860.0;13121.0;0
5636;3156;3;124;2980;1514;60;2359498;162;165;80.0;39064.0;0
5637;2027;2;146;1861;1514;60;1435490;143;144;62860.0;39064.0;0
5638;3265;3;374;2632;1514;60;2395314;195;198;80.0;2343.0;1
5639;4431;2;1162;2244;1514;60;3215322;191;196;1042.0;161.0;1
5640;4981;2;1162;2772;1514;60;3742389;177;169;80.0;161.0;1
5641;4773;2;1195;2554;1514;60;3618663;185;176;80.0;161.0;1
5642;4006;2;1199;1747;1514;60;2914915;171;161;1042.0;161.0;1
5643;4783;1;1252;2495;1514;60;3618551;182;175;80.0;161.0;1
5644;4178;3;1296;1835;1514;60;3136194;181;178;1042.0;161.0;1
5645;4754;3;1306;2407;1514;60;3659895;199;186;80.0;161.0;1
5646;4394;1;1293;2043;1514;60;3276743;198;189;1042.0;161.0;1
5647;4906;3;1362;2507;1514;60;3925150;185;172;80.0;161.0;1
5648;4705;1;1419;2201;1514;60;3745454;161;158;80.0;161.0;1
5649;4418;3;1495;1902;1514;60;3319428;201;201;1042.0;161.0;1
5650;4902;4;1485;2373;1514;60;3835413;186;169;80.0;161.0;1
5651;4684;6;1434;2146;1514;60;3545950;165;156;1042.0;161.0;1
5652;4960;5;1404;2502;1514;60;3933458;176;166;80.0;161.0;1
5653;5192;5;1454;2631;1514;60;4316221;204;190;80.0;161.0;1
5654;4913;6;1513;2338;1514;60;3775953;190;193;80.0;161.0;1
5655;4869;2;1469;2356;1514;60;3777125;178;169;80.0;161.0;1
5656;4667;2;1423;2208;1514;60;3428159;189;179;1042.0;161.0;1
5657;5089;5;1439;2584;1514;60;3816482;188;192;80.0;161.0;1
5658;4510;4;1433;1993;1514;60;3191447;187;177;1042.0;161.0;1
5659;4870;5;1437;2379;1514;60;3632375;170;175;80.0;161.0;1
5660;4121;7;1397;1669;1514;60;2999047;181;172;1042.0;161.0;1
5661;5523;6;1447;3030;1514;60;4393417;192;181;80.0;161.0;1
5662;7263;7;1248;4936;1514;60;5975209;161;146;80.0;80.0;1
5663;4024;7;1191;1712;1514;60;3013669;182;189;1042.0;161.0;1
5664;4414;5;1136;2234;1514;60;3368674;174;183;80.0;161.0;1
5665;3689;6;1187;1451;1514;60;2705002;178;180;1042.0;161.0;1
5666;4582;6;1118;2406;1514;60;3562172;162;159;80.0;161.0;1
5667;3686;8;1133;1511;1514;60;2836044;154;157;1042.0;161.0;1
5668;4220;8;1147;2029;1514;60;3217429;187;173;1042.0;161.0;1
5669;4552;7;1178;2336;1514;60;3581258;175;177;80.0;161.0;1
5670;4111;4;1225;1830;1514;60;2953590;186;187;1042.0;161.0;1
5671;4961;10;1254;2656;1514;60;3699508;191;179;80.0;161.0;1
5672;4425;5;1416;1970;1514;60;3252866;166;159;1042.0;161.0;1
5673;4947;8;1378;2548;1514;60;3717843;185;175;1042.0;161.0;1
5674;4465;4;1440;1942;1514;60;3158883;212;208;1042.0;161.0;1
5675;4701;9;1306;2424;1514;60;3545274;172;166;1042.0;161.0;1
5676;4980;5;1320;2624;1514;60;3780205;188;184;80.0;161.0;1
5677;4314;9;1287;2004;1514;60;3123671;199;202;1042.0;161.0;1
5678;4830;4;1279;2511;1514;60;3613416;196;192;1042.0;161.0;1
5679;4043;6;1205;1757;1514;60;2912037;180;157;1042.0;161.0;1
5680;4808;3;1206;2555;1514;60;3604116;181;186;1042.0;161.0;1
5681;4116;9;1155;1937;1514;60;3067253;174;162;1042.0;161.0;1
5682;4543;6;1164;2333;1514;60;3332147;162;156;80.0;161.0;1
5683;4558;4;1165;2352;1514;60;3462959;188;174;1042.0;161.0;1
5684;4383;0;1160;1776;1514;60;2908332;173;168;1042.0;161.0;1
5685;4385;7;1210;2121;1514;60;3321750;206;194;1042.0;161.0;1
5686;3928;3;1205;1677;1514;60;2865199;172;172;1042.0;161.0;1
5687;4827;7;1215;2561;1514;60;3650876;172;159;1042.0;161.0;1
5688;4237;5;1281;1914;1514;60;3021800;192;195;1042.0;161.0;1
5689;4564;9;1269;2198;1514;60;3451377;193;188;1042.0;161.0;1
5690;5133;6;1306;2784;1514;60;3874339;178;178;80.0;161.0;1
5691;5012;3;1272;2732;1514;60;3735608;175;169;62860.0;161.0;1
5692;6167;3;1296;3819;1514;60;4774946;167;147;62860.0;161.0;1
5693;5881;2;1429;3358;1514;60;4601850;193;190;55581.0;62860.0;1
5694;6947;4;1979;3649;1514;60;5236602;192;193;62860.0;161.0;1
5695;6269;3;2466;2763;1514;60;4925674;216;203;1957.0;161.0;1
5696;6487;1;2161;3261;1514;60;5235587;183;182;62860.0;161.0;1
5697;6434;5;1992;3377;1514;60;5158592;185;174;62860.0;161.0;1
5698;7111;1;2229;3811;1514;60;5513756;213;211;62860.0;161.0;1
5699;6731;4;2336;3322;1514;60;5423925;185;184;1957.0;161.0;1
5700;6333;4;2016;3258;1514;60;5056155;196;197;62860.0;161.0;1
5701;7475;4;2178;4241;1514;60;6154952;186;171;80.0;161.0;1
5702;6301;2;2140;2913;1514;60;4881236;160;160;62860.0;161.0;1
5703;6395;4;2637;2702;1514;60;4935909;197;191;1957.0;161.0;1
5704;6628;3;2651;2789;1514;60;5124379;194;195;1957.0;161.0;1
5705;7358;4;2277;3953;1514;60;5796597;196;191;80.0;161.0;1
5706;7063;4;2228;3733;1514;60;5664552;239;236;62860.0;161.0;1
5707;6214;3;2382;2796;1514;60;4962998;203;191;62860.0;161.0;1
5708;7245;2;2187;4016;1514;60;5991660;176;168;80.0;161.0;1
5709;6607;7;2386;3186;1514;60;5288478;172;168;62860.0;161.0;1
5710;6739;5;2404;3286;1514;60;5390912;201;191;62860.0;161.0;1
5711;6063;5;2395;2641;1514;60;4726629;175;166;1957.0;161.0;1
5712;6609;4;2194;3371;1514;60;5284833;182;174;62860.0;161.0;1
5713;6801;0;1752;4000;1514;60;5526460;183;178;55581.0;62860.0;1
5714;6558;5;2336;3179;1514;60;5320057;180;177;55581.0;161.0;1
5715;6908;3;2265;3561;1514;60;5468691;178;163;62860.0;161.0;1
5716;6335;4;2306;2967;1514;60;5014037;217;220;55581.0;161.0;1
5717;6760;4;2335;3385;1514;60;5261357;258;241;62860.0;161.0;1
5718;5996;1;2406;2541;1514;60;4743487;205;193;62860.0;161.0;1
5719;6652;3;2323;3283;1514;60;5258724;207;200;62860.0;161.0;1
5720;6717;5;2330;3327;1514;60;5309675;210;210;62860.0;161.0;1
5721;6500;4;2367;3110;1514;60;4969121;229;219;62860.0;161.0;1
5722;7436;7;2339;4042;1514;60;5874811;193;185;80.0;161.0;1
5723;7087;6;2272;3764;1514;60;5570901;191;205;62860.0;161.0;1
5724;6819;8;2423;3337;1514;60;5462633;204;191;62860.0;161.0;1
5725;6007;4;2254;2720;1514;60;4718071;219;209;62860.0;161.0;1
5726;6713;13;2420;3210;1514;60;5327868;188;195;1957.0;161.0;1
5727;6885;5;2302;3539;1514;60;5496739;189;188;62860.0;161.0;1
5728;6060;10;2281;2731;1514;60;4780955;200;188;62860.0;161.0;1
5729;6462;7;2101;3321;1514;60;5138876;212;216;62860.0;161.0;1
5730;5433;7;2053;2324;1514;60;4271926;201;187;1957.0;161.0;1
5731;6313;4;2258;3018;1514;60;5208420;169;148;1957.0;161.0;1
5732;6112;5;1982;3085;1514;60;4803249;201;188;62860.0;161.0;1
5733;6632;1;2190;3338;1514;60;5073924;190;180;1957.0;161.0;1
5734;7272;3;2257;3892;1514;60;5683923;194;189;80.0;161.0;1
5735;6082;2;2068;2914;1514;60;4637944;211;204;62860.0;161.0;1
5736;7141;5;2148;3934;1514;60;5722682;213;213;80.0;161.0;1
5737;6164;4;2367;2768;1514;60;4706708;237;234;62860.0;161.0;1
5738;6558;3;2237;3280;1514;60;5226989;197;184;62860.0;161.0;1
5739;6275;3;2119;3105;1514;60;4868896;184;186;62860.0;161.0;1
5740;6678;5;2064;3526;1514;60;5291577;204;194;62860.0;161.0;1
5741;6161;1;2040;3080;1514;60;4762277;197;202;62860.0;161.0;1
5742;5469;2;2024;2398;1514;60;4224809;180;181;62860.0;161.0;1
5743;6548;2;2195;3315;1514;60;5144421;220;218;1957.0;161.0;1
5744;6358;7;2358;2936;1514;60;4876936;199;190;1957.0;161.0;1
5745;6848;1;2035;3690;1514;60;5362217;197;189;62860.0;161.0;1
5746;6036;1;2075;2895;1514;60;4812424;205;207;55581.0;161.0;1
5747;6983;12;2151;3755;1514;60;5580989;218;212;80.0;161.0;1
5748;6533;2;2011;3367;1514;60;5228021;193;174;62860.0;161.0;1
5749;6125;10;2135;2886;1514;60;4751978;184;188;62860.0;161.0;1
5750;6625;9;1971;3572;1514;60;5151422;182;183;62860.0;161.0;1
