;time;IPO_entropy;IPO_complexity;IPO_fisher_shanon;IPO_edge_entropy;IPO_edge_complexity;IPO_edge_fisher_shannon;IPO_number_nodes;IPO_self_transition;IPD_entropy;IPD_complexity;IPD_fisher_shanon;IPD_edge_entropy;IPD_edge_complexity;IPD_edge_fisher_shannon;IPD_number_nodes;IPD_self_transition;TP_entropy;TP_complexity;TP_fisher_shanon;TP_edge_entropy;TP_edge_complexity;TP_edge_fisher_shannon;TP_number_nodes;TP_self_transition;TP_ICMP_entropy;TP_ICMP_complexity;TP_ICMP_fisher_shanon;TP_ICMP_edge_entropy;TP_ICMP_edge_complexity;TP_ICMP_edge_fisher_shannon;TP_ICMP_number_nodes;TP_ICMP_self_transition;TP_TCP_entropy;TP_TCP_complexity;TP_TCP_fisher_shanon;TP_TCP_edge_entropy;TP_TCP_edge_complexity;TP_TCP_edge_fisher_shannon;TP_TCP_number_nodes;TP_TCP_self_transition
1755;[1655, 1756];0.9793562995209993;0.021459127865804124;0.007599153167326689;0.9607329284860074;0.03998276446058072;0.02439101371077721;18.0;0.1020408163265306;0.9872641284552649;0.012708939120898238;0.002682912872549852;0.7283881538578479;0.23934880975208014;0.3662810477987475;18.0;0.10204081632653061;0.982454038035848;0.017697556093988383;0.022302435631715894;0.956650471575569;0.04270672693661934;0.041755267983032085;17.0;0.12244897959183673;0.8508171158544127;0.12900082396057336;0.07956186911535124;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.20408163265306123;0.9444204990830508;0.053413990363214106;0.026740637362651105;0.9101663100395065;0.0796432343757516;0.07465668571054826;16.0;0.12244897959183673
1756;[1656, 1757];0.9787774612347089;0.02195942189481532;0.006949757512129508;0.9607329284860076;0.03998276446058072;0.02439101371077721;18.0;0.11224489795918367;0.9863221190450856;0.013575644634688468;0.002149977569926533;0.7490546280338487;0.23249954805787607;0.38355743120599306;18.0;0.11224489795918366;0.9818751997495576;0.01820172986610675;0.020044554510652433;0.9371817816183551;0.06242652599135083;0.08692317181955787;17.0;0.13265306122448978;0.8508171158544127;0.12900082396057336;0.07956186911535124;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.2142857142857143;0.9438956086026081;0.05380923419079749;0.024911226378871217;0.9101663100395065;0.0796432343757516;0.07465668571054826;16.0;0.12244897959183673
1757;[1657, 1758];0.9803540345799621;0.020528026985731578;0.007917011650670937;0.9607329284860076;0.03998276446058072;0.02439101371077721;18.0;0.11224489795918367;0.988395832066434;0.011564063253699294;0.0023831071492371476;0.7490546280338487;0.23249954805787607;0.38355743120599306;18.0;0.11224489795918366;0.9853665357303247;0.014630853931813795;0.0160193308927341;0.9151375424972876;0.0781069856660928;0.10788599046736003;17.0;0.13265306122448978;0.8508171158544127;0.12900082396057336;0.07956186911535124;0.956650471575569;0.042706726936619574;0.06263480451232883;17.0;0.2142857142857143;0.9453430863971748;0.05277185605797487;0.027275039141122667;0.9101663100395065;0.0796432343757516;0.07465668571054826;16.0;0.12244897959183673
1758;[1658, 1759];0.9796696542210662;0.02117610230912112;0.00646672892657998;0.9607329284860076;0.03998276446058072;0.02439101371077721;18.0;0.11224489795918367;0.9866189657124348;0.013310961191549231;0.0023633300000362907;0.7490546280338487;0.23249954805787607;0.38355743120599306;18.0;0.11224489795918366;0.9872641284552649;0.012708939120897997;0.012784665127617414;0.885601407320416;0.09657933898699345;0.09698374296611145;17.0;0.13265306122448978;0.8479298845869999;0.1321349519688826;0.07263920118975352;0.9890498244170132;0.010496626898348555;0.014431502061949118;16.0;0.2142857142857143;0.939557589536512;0.057917558570567816;0.029367593949098877;0.93102562070795;0.060196592948232895;0.036378229648959315;16.0;0.12244897959183673
1759;[1659, 1760];0.9787774612347089;0.02195942189481532;0.006949757512129508;0.9282136470754652;0.06591012330472461;0.05409914905200258;18.0;0.11224489795918367;0.9863221190450856;0.013575644634688468;0.002149977569926533;0.8433532525013715;0.1600207811327745;0.19372880092030698;18.0;0.11224489795918366;0.984205789716424;0.015650284455519935;0.015275785473241692;0.9346062324545018;0.05923630142030886;0.04946454847376468;17.0;0.13265306122448978;0.8414875760118466;0.13704736850973165;0.08076503523393899;0.9890498244170132;0.010496626898348555;0.014431502061949118;16.0;0.2142857142857143;0.9346411473291529;0.0619830878191549;0.03366874774628422;0.93102562070795;0.060196592948232895;0.036378229648959315;16.0;0.1326530612244898
1760;[1660, 1761];0.9782269165882241;0.02242149019919384;0.0071087614579140555;0.9282136470754652;0.06591012330472461;0.05409914905200258;18.0;0.12244897959183673;0.9863221190450856;0.013575644634688468;0.001832362764000318;0.8433532525013715;0.1600207811327745;0.19372880092030698;18.0;0.12244897959183673;0.9831020609496909;0.016590557875722126;0.01528375279372148;0.976119161532783;0.02213151372672462;0.018172892645830246;17.0;0.14285714285714285;0.8508171158544127;0.12900082396057336;0.07956186911535124;0.9681905137485697;0.032396303060323324;0.02635497906176903;16.0;0.2142857142857143;0.9333083352244864;0.06286370344170147;0.033346704662967894;0.93102562070795;0.060196592948232895;0.036378229648959315;16.0;0.14285714285714285
1761;[1661, 1762];0.9789112969471202;0.021775283493606797;0.007844645885578747;0.9282136470754652;0.06591012330472461;0.05409914905200258;18.0;0.12244897959183673;0.9871012503401221;0.012777338871865355;0.002017226158941906;0.8433532525013715;0.1600207811327745;0.19372880092030698;18.0;0.12244897959183673;0.9851381809761154;0.014467116049971846;0.012179678989656271;0.976119161532783;0.02213151372672462;0.018172892645830246;17.0;0.14285714285714285;0.8564893487941377;0.12439780048654703;0.0679064484332018;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.2142857142857143;0.9311660050013087;0.06538621163871859;0.032817791324149914;0.93102562070795;0.060196592948232895;0.036378229648959315;16.0;0.14285714285714285
1762;[1662, 1763];0.980072042961021;0.020768792225349695;0.00783523188841;0.9488801212514659;0.05009849909615667;0.036650540129941706;18.0;0.11224489795918367;0.9886778236853755;0.011318526581605816;0.0018128090649086998;0.9282136470754652;0.06591012330472369;0.05409914905200258;18.0;0.11224489795918366;0.9854699890188786;0.014153980336763072;0.01118687901684875;0.976119161532783;0.02213151372672462;0.018172892645830246;17.0;0.14285714285714285;0.8591242304399914;0.12318153862738959;0.06762781865932105;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.20408163265306123;0.9376463542905825;0.05880912973131732;0.028725818888916618;0.93102562070795;0.060196592948232895;0.036378229648959315;16.0;0.14285714285714285
1763;[1663, 1764];0.980072042961021;0.020768792225349695;0.00783523188841;0.9488801212514659;0.05009849909615667;0.036650540129941706;18.0;0.1020408163265306;0.9886778236853755;0.011318526581605816;0.0018128090649086998;0.9282136470754652;0.06591012330472369;0.05409914905200258;18.0;0.10204081632653061;0.9887846652106187;0.01099254438090209;0.00880212379393273;0.976119161532783;0.02213151372672486;0.017198767822191808;17.0;0.14285714285714285;0.8698011332541962;0.11489323659210852;0.06690283242753195;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.20408163265306123;0.9427641779312366;0.05458458676111719;0.02456471338227264;0.9101663100395065;0.0796432343757516;0.07465668571054826;16.0;0.1326530612244898
1764;[1664, 1765];0.9812960439901415;0.019673398534277176;0.008955509050588279;0.9282136470754652;0.06591012330472461;0.05409914905200258;18.0;0.1020408163265306;0.9903485163736708;0.009719905518049458;0.0022728953272713034;0.9488801212514659;0.05009849909615667;0.036650540129941706;18.0;0.10204081632653061;0.9887846652106187;0.01099254438090209;0.00880212379393273;0.9566504715755689;0.04270672693661957;0.04747436382482575;17.0;0.14285714285714285;0.877051558178898;0.10870109286632766;0.06661778252626274;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.21428571428571427;0.9438956086026081;0.05380923419079749;0.024911226378871217;0.9101663100395065;0.0796432343757516;0.07465668571054826;16.0;0.1326530612244898
1765;[1665, 1766];0.9816093986902084;0.01938921518808696;0.008803783482456778;0.9282136470754652;0.06591012330472461;0.05409914905200258;18.0;0.1020408163265306;0.99064536304102;0.00945295289734928;0.0022953359832576705;0.8822716235122601;0.1326740121853418;0.13355743120599306;18.0;0.10204081632653061;0.9884528571678554;0.011307826594787913;0.00962413392990712;0.9371817816183551;0.06242652599135037;0.040513010305782415;17.0;0.13265306122448978;0.877051558178898;0.10870109286632766;0.06661778252626274;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.21428571428571427;0.9444204990830508;0.053413990363214106;0.026740637362651105;0.9546444483376652;0.04329880445251355;0.03752203609370268;16.0;0.1326530612244898
1766;[1666, 1767];0.9765160040367735;0.025005443194625925;0.011228298003065925;0.9282136470754652;0.06591012330472461;0.05409914905200258;18.0;0.1020408163265306;0.9871540270602527;0.013061830271714793;0.0034125732106655786;0.8822716235122601;0.1326740121853418;0.14336749388719516;18.0;0.10204081632653061;0.9874551221088926;0.012256277975401584;0.009376900926881362;0.9440074771920578;0.05302369343549292;0.0676479083840953;17.0;0.12244897959183673;0.8743238742862428;0.11008594962350939;0.06704671898415206;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.21428571428571427;0.9374152593133344;0.060470201985768225;0.028838680610280897;0.9546444483376652;0.04329880445251355;0.03752203609370268;16.0;0.1326530612244898
1767;[1667, 1768];0.9812960439901415;0.019673398534277176;0.008955509050588279;0.9282136470754652;0.06591012330472461;0.05409914905200258;18.0;0.1020408163265306;0.9903485163736708;0.009719905518049458;0.0022728953272713034;0.8433532525013715;0.1600207811327745;0.214429014442872;18.0;0.10204081632653061;0.9874551221088926;0.012256277975401584;0.009376900926881362;0.9245387872348442;0.07224132745313522;0.1293014711789955;17.0;0.11224489795918366;0.8735169921868589;0.11059745354999981;0.063350844528013;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.21428571428571427;0.9438956086026081;0.05380923419079749;0.024911226378871217;0.9101663100395065;0.0796432343757516;0.07731367658201105;16.0;0.1326530612244898
1768;[1668, 1769];0.9806508812473113;0.020267099356824195;0.00820914672739152;0.9400664543100068;0.05624129096313655;0.05210679378056064;18.0;0.1020408163265306;0.9896198330955545;0.01044754062102578;0.0020501757404396527;0.9488801212514659;0.05009849909615667;0.046460602811143795;18.0;0.10204081632653061;0.9860812760879464;0.013581379882609358;0.010720546882610963;0.7993337995178988;0.18613927924795984;0.401857603000028;17.0;0.11224489795918366;0.877051558178898;0.10870109286632766;0.06661778252626274;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.20408163265306123;0.9423473752478095;0.05545542982161438;0.02333671364308669;0.8893069993710631;0.09813669581749143;0.09284502909731825;16.0;0.1326530612244898
1769;[1669, 1770];0.9806508812473115;0.0202670993568242;0.010112274916713676;0.9400664543100068;0.05624129096313655;0.05210679378056064;18.0;0.1020408163265306;0.9906803244164339;0.009403472294642237;0.0025592969137359246;0.9488801212514659;0.05009849909615667;0.046460602811143795;18.0;0.10204081632653061;0.9860812760879464;0.013581379882609598;0.011602452019417937;0.7383521804824036;0.23672075203482512;0.6225148226554413;17.0;0.11224489795918366;0.877051558178898;0.10870109286632766;0.06661778252626274;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.19387755102040816;0.9438956086026081;0.05380923419079749;0.024911226378871217;0.799333799517899;0.18613927924795987;0.21759546816668066;17.0;0.1326530612244898
1770;[1670, 1771];0.9803540345799623;0.020528026985731345;0.010770048143817065;0.9400664543100068;0.05624129096313655;0.05210679378056064;18.0;0.1020408163265306;0.99129052578385;0.008845892153468359;0.0026064066265914947;0.9488801212514659;0.05009849909615667;0.046460602811143795;18.0;0.10204081632653061;0.9857844294205972;0.013845833261607375;0.01309218541929013;0.956650471575569;0.04270672693661934;0.06197029283911247;17.0;0.11224489795918366;0.877051558178898;0.10870109286632766;0.06661778252626274;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.20408163265306123;0.9444204990830508;0.053413990363214106;0.026740637362651105;0.9245387872348442;0.07224132745313522;0.07074712601160552;17.0;0.1326530612244898
1771;[1671, 1772];0.9806508812473115;0.0202670993568242;0.010112274916713676;0.8941244307468018;0.09303329449446358;0.11839238826103772;18.0;0.1020408163265306;0.9906803244164339;0.009403472294642237;0.0025592969137359246;0.9488801212514659;0.05009849909615667;0.046460602811143795;18.0;0.10204081632653061;0.9860812760879464;0.013581379882609598;0.011602452019417937;0.9245387872348441;0.0722413274531352;0.0781463386470648;17.0;0.11224489795918366;0.877051558178898;0.10870109286632766;0.06661778252626274;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.20408163265306123;0.9427641779312366;0.05458458676111719;0.02456471338227264;0.9245387872348442;0.07224132745313522;0.07074712601160552;17.0;0.1326530612244898
1772;[1672, 1773];0.9843925813394101;0.016115954487999167;0.007066908968626158;0.9400664543100068;0.05624129096313678;0.05210679378056064;18.0;0.1020408163265306;0.9919877611647422;0.007979621592744965;0.001803963418576408;0.9400664543100068;0.05624129096313655;0.05210679378056064;18.0;0.10204081632653061;0.9852441746838856;0.014466477501690415;0.01353067902137263;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.11224489795918366;0.877051558178898;0.10870109286632766;0.06661778252626274;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.20408163265306123;0.9427641779312366;0.05458458676111719;0.02456471338227264;0.9245387872348442;0.07224132745313522;0.07074712601160552;17.0;0.1326530612244898
1773;[1673, 1774];0.9843925813394101;0.016115954487999167;0.007066908968626158;0.9400664543100068;0.05624129096313678;0.05210679378056064;18.0;0.1020408163265306;0.9919877611647422;0.007979621592744965;0.001803963418576408;0.9400664543100068;0.05624129096313655;0.05210679378056064;18.0;0.10204081632653061;0.9852441746838856;0.014466477501690415;0.01353067902137263;0.9245387872348442;0.07224132745313522;0.1293014711789955;17.0;0.11224489795918366;0.877051558178898;0.10870109286632766;0.06661778252626274;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.20408163265306123;0.9452719720235926;0.052325419738520944;0.01921450019997814;0.9245387872348442;0.07224132745313522;0.07074712601160552;17.0;0.1326530612244898
1774;[1674, 1775];0.9843925813394101;0.016115954487999167;0.007066908968626158;0.9400664543100068;0.05624129096313678;0.05210679378056064;18.0;0.1020408163265306;0.9919877611647422;0.007979621592744965;0.001803963418576408;0.9400664543100068;0.05624129096313655;0.05210679378056064;18.0;0.10204081632653061;0.9852441746838856;0.014466477501690415;0.01353067902137263;0.956650471575569;0.042706726936619574;0.06936950547457175;17.0;0.11224489795918366;0.8743238742862428;0.11008594962350939;0.06704671898415206;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.21428571428571427;0.9464034026949644;0.05154495525117292;0.019410396793156613;0.9245387872348442;0.07224132745313522;0.07074712601160552;17.0;0.1326530612244898
1775;[1675, 1776];0.983097999613098;0.017318200343193868;0.006817852031137426;0.9400664543100068;0.05624129096313678;0.05210679378056064;18.0;0.1020408163265306;0.9896320565244527;0.010252423658533618;0.0027728007349023705;0.9400664543100068;0.05624129096313655;0.05210679378056064;18.0;0.10204081632653061;0.9852441746838856;0.014466477501690415;0.01353067902137263;0.9245387872348442;0.07224132745313522;0.1293014711789955;17.0;0.11224489795918366;0.8673186345165264;0.11609906610467156;0.0670414093575216;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.20408163265306123;0.9472102847943483;0.05092407965895085;0.021041402779146966;0.9245387872348442;0.07224132745313522;0.07074712601160552;17.0;0.1326530612244898
1776;[1676, 1777];0.9784142901108202;0.02231027292992575;0.009575284183952211;0.9607329284860076;0.03998276446058072;0.02439101371077721;18.0;0.1020408163265306;0.9872641284552649;0.012708939120897997;0.0038625964490402323;0.9488801212514659;0.05009849909615667;0.046460602811143795;18.0;0.10204081632653061;0.9835734819955904;0.016048626774776555;0.01525186528002597;0.956650471575569;0.04270672693661934;0.06197029283911247;17.0;0.1020408163265306;0.8598943060754195;0.12273096642959647;0.0712626624176212;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.20408163265306123;0.9452719720235926;0.052325419738520944;0.01921450019997814;0.9245387872348442;0.07224132745313522;0.07074712601160552;17.0;0.1326530612244898
1777;[1677, 1778];0.976837716765567;0.02373582839091316;0.011011344352637993;0.9607329284860074;0.03998276446058072;0.02439101371077721;18.0;0.1020408163265306;0.9863221190450856;0.013575644634688468;0.00454458238283384;0.9488801212514659;0.05009849909615667;0.046460602811143795;18.0;0.10204081632653061;0.9806928868748579;0.01871417161412779;0.0153729636629848;0.9887621559162938;0.011020915954694935;0.010102051443364384;17.0;0.1020408163265306;0.8591242304399914;0.12318153862738959;0.06762781865932105;0.988762155916294;0.011020915954694937;0.016836752405607305;17.0;0.20408163265306123;0.9390762503723874;0.05773360297790018;0.02120827459358138;0.9245387872348442;0.07224132745313522;0.07074712601160552;17.0;0.14285714285714285
