;time;IPO_entropy;IPO_complexity;IPO_fisher_shanon;IPO_edge_entropy;IPO_edge_complexity;IPO_edge_fisher_shannon;IPO_number_nodes;IPO_self_transition;IPD_entropy;IPD_complexity;IPD_fisher_shanon;IPD_edge_entropy;IPD_edge_complexity;IPD_edge_fisher_shannon;IPD_number_nodes;IPD_self_transition;TP_entropy;TP_complexity;TP_fisher_shanon;TP_edge_entropy;TP_edge_complexity;TP_edge_fisher_shannon;TP_number_nodes;TP_self_transition;TP_ICMP_entropy;TP_ICMP_complexity;TP_ICMP_fisher_shanon;TP_ICMP_edge_entropy;TP_ICMP_edge_complexity;TP_ICMP_edge_fisher_shannon;TP_ICMP_number_nodes;TP_ICMP_self_transition;TP_TCP_entropy;TP_TCP_complexity;TP_TCP_fisher_shanon;TP_TCP_edge_entropy;TP_TCP_edge_complexity;TP_TCP_edge_fisher_shannon;TP_TCP_number_nodes;TP_TCP_self_transition
752;[705, 753];0.9779092008467662;0.021668815531954284;0.020376056235728177;0.6021970171824717;0.29048536444118783;0.5;16.0;0.15555555555555556;0.9739456119148283;0.025867191242842532;0.020891855597678307;0.8920665163323347;0.1261486654880414;0.11435860817383169;16.0;0.15555555555555556;0.9685459961485767;0.029017912412442115;0.020559214103553953;0.6014051502998049;0.2560814367838198;0.3367006838144548;17.0;0.17777777777777778;0.9772053981895547;0.022758035260237015;0.02007903013520357;0.9050700972776302;0.07881904030269897;0.0471647506744037;17.0;0.044444444444444446;0.9816800150780008;0.017771975960086072;0.015385392403183915;0.988762155916294;0.011020915954694455;0.003367350481121461;17.0;0.13333333333333333
753;[706, 754];0.9665040927596426;0.0326498381729559;0.029468984283617394;0.6021970171824717;0.29048536444118783;0.5;16.0;0.17777777777777778;0.9780323864509511;0.0223153100722633;0.017487780864002028;0.8340423126232713;0.16301782493737926;0.17144490838170978;16.0;0.15555555555555556;0.9685459961485767;0.029017912412442115;0.020559214103553953;0.6014051502998049;0.2560814367838198;0.3367006838144548;17.0;0.17777777777777778;0.9812921727256775;0.01918058899672935;0.016345084597093783;0.956650471575569;0.04270672693661887;0.017198767822191815;17.0;0.06666666666666667;0.9816800150780008;0.017771975960086072;0.015385392403183915;0.9566504715755689;0.042706726936618866;0.018214372942641072;17.0;0.13333333333333333
754;[707, 755];0.9540867412142467;0.044063686788432185;0.03981300487689761;0.6918670800096115;0.2508223135093226;0.41456054123524055;16.0;0.2;0.9857667896141238;0.014156591822020581;0.01416207553611184;0.8145523430652634;0.17231900802393277;0.17912046347070326;17.0;0.13333333333333333;0.959669043534459;0.03633546784279105;0.02243322242685792;0.6014051502998049;0.2560814367838198;0.3367006838144548;17.0;0.2;0.9784207124324322;0.021766369322376574;0.022057770987710626;0.956650471575569;0.04270672693661887;0.017198767822191815;17.0;0.06666666666666667;0.9702749069908772;0.028843071041206522;0.024126506083515558;0.9566504715755689;0.042706726936618866;0.018214372942641072;17.0;0.15555555555555556
755;[708, 756];0.9469489955263315;0.049513783951965644;0.03645946221719337;0.8785204509214299;0.13468333864757576;0.12300593803361656;16.0;0.2222222222222222;0.9895376038453584;0.010198490045190712;0.012952934907982447;0.8145523430652634;0.17231900802393277;0.17912046347070326;17.0;0.13333333333333333;0.9531845073478447;0.04108295665826678;0.024576361719913724;0.6014051502998049;0.2560814367838198;0.3367006838144548;17.0;0.2;0.9875059965403264;0.012405372984442633;0.012181634465631789;0.956650471575569;0.04270672693661887;0.017198767822191815;17.0;0.06666666666666667;0.9655919586086543;0.032515281468226076;0.02512705768821661;0.9566504715755689;0.042706726936618866;0.018214372942641072;17.0;0.15555555555555556
756;[709, 757];0.940464459339717;0.054101101365396725;0.03584424144899033;0.8785204509214299;0.13468333864757576;0.12300593803361656;16.0;0.2222222222222222;0.9895376038453584;0.010198490045190712;0.013684960159544707;0.8145523430652634;0.17231900802393277;0.17912046347070326;17.0;0.15555555555555556;0.9443699356119157;0.04755034664545484;0.027540199572958814;0.6014051502998049;0.2560814367838198;0.3367006838144548;17.0;0.22222222222222224;0.9941482710648063;0.005773492445899315;0.006704929510358027;0.9789848253208955;0.020031194717032096;0.0054005401299417055;18.0;0.08888888888888889;0.958454212920739;0.03812489600992856;0.027026179632247925;0.9566504715755689;0.042706726936618866;0.018214372942641072;17.0;0.17777777777777778
757;[710, 758];0.9316498876037882;0.06034911065710853;0.03597672576381122;0.8785204509214299;0.13468333864757576;0.12300593803361656;16.0;0.24444444444444446;0.9869714086577595;0.012413483334262196;0.014248018296049554;0.8145523430652634;0.17231900802393277;0.17912046347070326;17.0;0.15555555555555556;0.9310257527035103;0.05785602380848293;0.04060952432922324;0.6014051502998049;0.2560814367838198;0.3367006838144548;17.0;0.24444444444444444;0.9912768107715608;0.008433436843507055;0.01045818060380833;0.873457956570801;0.13748854455069606;0.17528397280012428;18.0;0.08888888888888889;0.9487098904593982;0.045809406814850746;0.0336606381685382;0.988762155916294;0.011020915954694455;0.003367350481121461;17.0;0.2
758;[711, 759];0.9378637114184373;0.054201646274789655;0.03264847707139224;0.8785204509214299;0.13468333864757576;0.12300593803361656;16.0;0.24444444444444446;0.9869714086577595;0.012413483334262437;0.014248018296049554;0.8729584129369051;0.13850724725576805;0.1376819255318834;17.0;0.13333333333333333;0.9443699356119157;0.04755034664545484;0.03473395253350696;0.7787859454862934;0.1860462774421467;0.14417256670006054;17.0;0.22222222222222224;0.9941482710648063;0.005773492445899315;0.007749004315679734;0.9123763275816898;0.07563039202841369;0.029965152834459163;18.0;0.08888888888888889;0.9551944266460124;0.04111898113796831;0.03492737386444717;0.988762155916294;0.011020915954694455;0.003367350481121461;17.0;0.17777777777777778
759;[712, 760];0.9466782831543659;0.047847022310133276;0.03201158252651323;0.8785204509214299;0.13468333864757576;0.1302216890645911;16.0;0.24444444444444446;0.9832005944265249;0.016352616390075757;0.01613851141532419;0.8785204509214299;0.13468333864757576;0.13886901892437598;16.0;0.15555555555555556;0.9531845073478447;0.04108295665826678;0.031180807757140085;0.6014051502998049;0.2560814367838198;0.3367006838144548;17.0;0.22222222222222224;0.99566885041333;0.004317087184806331;0.003607536711831872;0.8605934330165173;0.1124650061482193;0.07802343363298832;18.0;0.08888888888888889;0.962332172333928;0.03555260526762228;0.03244754759740769;0.9566504715755689;0.04270672693661933;0.03940352262235988;17.0;0.17777777777777778
760;[713, 761];0.9434184968796397;0.05076750682071228;0.03175574761571236;0.7815371428367515;0.1896660058641099;0.20131853211771028;16.0;0.26666666666666666;0.9779092008467664;0.021668815531954527;0.02322995605098675;0.8920665163323347;0.1261486654880414;0.11435860817383169;16.0;0.17777777777777776;0.9511529000428125;0.043141201340998275;0.03230217946532159;0.7892663542982413;0.1487693705469831;0.12287638336717464;17.0;0.22222222222222224;0.99566885041333;0.004317087184806331;0.003607536711831872;0.8605934330165173;0.11246500614821887;0.03460756249299294;18.0;0.08888888888888889;0.9655919586086543;0.03251528146822584;0.024908170685166337;0.988762155916294;0.011020915954694455;0.003367350481121461;17.0;0.17777777777777778
761;[714, 762];0.9341390497810049;0.06052447417261144;0.03923858358005089;0.6230563278509151;0.25523390768489496;0.43830690677455186;16.0;0.26666666666666666;0.9763886214982426;0.02307198507951359;0.023312815066203925;0.8785204509214299;0.13468333864757576;0.13886901892437598;16.0;0.17777777777777776;0.9405991213806811;0.05117430560472822;0.0368662637950076;0.8193399999898042;0.13340737728431146;0.12124245996021638;16.0;0.22222222222222224;0.99566885041333;0.004317087184806331;0.003607536711831872;0.8788453298514054;0.09625758861974867;0.05275806567831023;18.0;0.08888888888888889;0.9567150059945363;0.03977652754174894;0.03092626987996883;0.988762155916294;0.011020915954694455;0.003367350481121461;17.0;0.17777777777777778
762;[715, 763];0.9438833722423456;0.053124776662545836;0.04125285944875633;0.6230563278509151;0.25523390768489496;0.43830690677455186;16.0;0.24444444444444446;0.9842462102656001;0.0155831811106515;0.013934820934326684;0.8549016232917149;0.14756223630584728;0.10276734673323315;16.0;0.17777777777777776;0.9405991213806811;0.05117430560472822;0.03587607140594938;0.9101663100395065;0.0796432343757516;0.05912533319524106;16.0;0.22222222222222224;0.9956688504133301;0.004317087184806331;0.005537638991054428;0.8605934330165173;0.1124650061482193;0.10990591101314118;18.0;0.08888888888888889;0.962332172333928;0.03555260526762228;0.03244754759740769;0.988762155916294;0.011020915954694455;0.003367350481121461;17.0;0.17777777777777778
763;[716, 764];0.9603005650288958;0.037643994796930855;0.02760485320106249;0.8023964535051947;0.1763951939236088;0.13858173372407817;16.0;0.24444444444444446;0.985766789614124;0.014156591822020587;0.013712894876198919;0.8549016232917147;0.14756223630584744;0.10276734673323315;16.0;0.15555555555555556;0.9405991213806811;0.05117430560472822;0.03587607140594938;0.93102562070795;0.060196592948233346;0.030250626961323253;16.0;0.22222222222222224;0.9927973901200846;0.006985363080915262;0.007152623895177117;0.8423415361816293;0.1279001585580303;0.15162784116624375;18.0;0.08888888888888889;0.9655919586086543;0.032515281468226076;0.02512705768821661;0.988762155916294;0.011020915954694455;0.003367350481121461;17.0;0.17777777777777778
764;[717, 765];0.9514236124147778;0.044814370561720496;0.026439877712757867;0.8785204509214299;0.13468333864757598;0.08481636832233648;16.0;0.24444444444444446;0.981680015078001;0.01777197596008632;0.01752968017337129;0.8549016232917149;0.14756223630584728;0.10276734673323315;16.0;0.13333333333333333;0.9328647182175085;0.05864138204082125;0.047873244382591856;0.93102562070795;0.060196592948233346;0.030250626961323253;16.0;0.24444444444444446;0.9941482710648063;0.005773492445899315;0.004352767929684022;0.9123763275816898;0.07563039202841369;0.05875901700856841;18.0;0.08888888888888889;0.9700665754971006;0.027635909968393185;0.02195764734201555;0.988762155916294;0.011020915954694455;0.003367350481121461;17.0;0.17777777777777778
765;[718, 766];0.9449390762281636;0.04945875111374581;0.025824656944554825;0.8785204509214299;0.13468333864757598;0.08481636832233648;16.0;0.24444444444444446;0.9770693478585534;0.022084187345211635;0.020878235679261538;0.8549016232917147;0.14756223630584744;0.10276734673323315;16.0;0.13333333333333333;0.9283901013290619;0.06317404641861564;0.04745708440939155;0.9699870314266159;0.030004308271133782;0.017083317882356296;15.0;0.24444444444444446;0.991276810771561;0.008433436843507057;0.007976866841479966;0.9123763275816898;0.07563039202841369;0.05875901700856841;18.0;0.11111111111111112;0.962332172333928;0.03555260526762228;0.029037672608442908;0.9546444483376652;0.043298804452513315;0.04801393426471231;16.0;0.17777777777777778
766;[719, 767];0.9466782831543659;0.047847022310133276;0.026563228308737846;0.8785204509214299;0.13468333864757576;0.1302216890645911;16.0;0.24444444444444446;0.981680015078001;0.01777197596008632;0.014248680548237335;0.8204962472123667;0.17013020891482739;0.14964868947945253;16.0;0.13333333333333333;0.9170775257256886;0.071148440961423;0.05448565293149538;0.9513282751069652;0.047257104043983755;0.011358057903643907;14.0;0.24444444444444446;0.9834192220042033;0.01603461709802137;0.01442386877858959;0.9789848253208955;0.020031194717033057;0.017037086855465844;18.0;0.13333333333333333;0.9556898978094479;0.04176275405821332;0.03732135361763442;0.9329350879565487;0.06252685030320915;0.05830627056406749;15.0;0.2
767;[720, 768];0.9466782831543659;0.047847022310133276;0.03201158252651323;0.8785204509214299;0.13468333864757576;0.07760061729136193;16.0;0.24444444444444446;0.9875059965403264;0.012405372984442633;0.010255071186064611;0.7088160453055321;0.24405381453442074;0.35824138164625774;17.0;0.13333333333333333;0.9195205353091029;0.06864446441825585;0.05339039109486747;0.7948220404607836;0.18173766648056053;0.16506269032088422;14.0;0.24444444444444446;0.981680015078001;0.017771975960086558;0.02198735523109772;0.9488801212514659;0.05009849909615667;0.05273549718498638;18.0;0.13333333333333333;0.9594607120406826;0.03803723274291351;0.027196731198998306;0.9111886696810592;0.07947441572460409;0.08128503771226483;14.0;0.2
768;[721, 769];0.9546833986895044;0.041845834421443365;0.02669571262355874;0.8785204509214299;0.13468333864757576;0.1302216890645911;16.0;0.24444444444444446;0.9828953293208788;0.016769343668210125;0.014148128673269079;0.8019093486817525;0.17888781461463435;0.15288384651619735;17.0;0.1111111111111111;0.9219635448925172;0.06612617548287117;0.04504894804799442;0.8467132018086354;0.15518826439167546;0.19913616791002275;14.0;0.24444444444444446;0.9869714086577595;0.012413483334262196;0.013218198499774557;0.9099617502405772;0.08386502482452259;0.08975794388788641;18.0;0.13333333333333333;0.9485521521215327;0.04724037408732262;0.036026497987558526;0.9111886696810592;0.07947441572460409;0.08128503771226483;14.0;0.2
769;[722, 770];0.940464459339717;0.054101101365396725;0.03584424144899033;0.8880073419014395;0.1287409651756179;0.13092623298979134;15.0;0.24444444444444446;0.9828953293208786;0.016769343668210125;0.01259919452956021;0.8019093486817525;0.17888781461463435;0.15288384651619735;17.0;0.1111111111111111;0.9353077278009228;0.05605519946702195;0.04115376103039457;0.8467132018086354;0.1551882643916765;0.1393495899754977;14.0;0.22222222222222224;0.981680015078001;0.017771975960086075;0.022724343494538335;0.9099617502405772;0.08386502482452259;0.08975794388788641;18.0;0.13333333333333333;0.9485521521215327;0.04724037408732262;0.036026497987558526;0.9111886696810592;0.07947441572460409;0.08128503771226483;14.0;0.2
770;[723, 771];0.940464459339717;0.054101101365396954;0.043282257900740875;0.8880073419014395;0.1287409651756179;0.13092623298979134;15.0;0.24444444444444446;0.9857667896141238;0.014156591822020581;0.008605881756726315;0.9123763275816898;0.07563039202841412;0.055602125932517045;18.0;0.1111111111111111;0.9412508392436063;0.05212823660739922;0.03943971739536558;0.7420981285103055;0.23516454337215906;0.26429773960448416;14.0;0.22222222222222224;0.981680015078001;0.017771975960086075;0.02152626646687804;0.7638802312078818;0.19906690997501417;0.21188419211235343;18.0;0.13333333333333333;0.9556898978094479;0.04176275405821332;0.03732135361763442;0.9111886696810592;0.07947441572460409;0.08128503771226483;14.0;0.2
771;[724, 772];0.9469489955263315;0.049513783951965644;0.043375955266834645;0.7289519779393747;0.23858294489087536;0.4362748365579854;15.0;0.2222222222222222;0.9924090641386039;0.007548406613879531;0.005174916676877966;0.8788453298514054;0.09625758861974824;0.09000219541014466;18.0;0.1111111111111111;0.9412508392436063;0.05212823660739922;0.03514247162367651;0.8467132018086354;0.15518826439167607;0.16461837104559818;14.0;0.22222222222222224;0.9747495238793237;0.023921754859127165;0.02835513696247458;0.6766052592926755;0.25466736241458576;0.37382908392049957;18.0;0.13333333333333333;0.9594607120406826;0.03803723274291351;0.027196731198998306;0.8958831444864813;0.09237506002467023;0.08352203366360808;15.0;0.2
772;[725, 773];0.9540867412142467;0.044063686788432185;0.03981300487689761;0.7289519779393747;0.23858294489087536;0.4362748365579854;15.0;0.2222222222222222;0.9924090641386039;0.007548406613879531;0.005814856927374909;0.8605934330165173;0.1124650061482193;0.07802343363298832;18.0;0.1111111111111111;0.9478931137680862;0.04609322193855009;0.03291415562509606;0.8509553984313722;0.1540793684887149;0.19041695788824448;15.0;0.2;0.9700665754971006;0.027635909968393185;0.028882113924742714;0.8226867783253707;0.17108057144099226;0.17590359085945745;18.0;0.15555555555555556;0.962332172333928;0.03555260526762228;0.029037672608442908;0.8993797615898734;0.09258834768265177;0.09056779945936591;16.0;0.2
773;[726, 774];0.9469489955263315;0.049513783951965644;0.03645946221719337;0.7064881049118202;0.2480455209574361;0.40798827517641295;15.0;0.2222222222222222;0.9941482710648063;0.005773492445899315;0.006704929510358028;0.8605934330165173;0.1124650061482193;0.07802343363298832;18.0;0.1111111111111111;0.9531845073478447;0.04108295665826678;0.024576361719913724;0.8576611402529865;0.1510811565075869;0.16712471158254383;16.0;0.2;0.9591580155779508;0.03706848082138138;0.03764196833420566;0.8729584129369051;0.13850724725576719;0.0953036261724458;17.0;0.17777777777777778;0.9603005650288958;0.037643994796931084;0.0321628665515838;0.9546444483376652;0.043298804452513315;0.04801393426471231;16.0;0.2
774;[727, 775];0.9296644328925585;0.06505510981726216;0.05040138827418793;0.8030558648795093;0.1804977165081208;0.1947600934562564;15.0;0.24444444444444446;0.9927973901200849;0.00698536308091575;0.006397718419321983;0.8605934330165173;0.1124650061482193;0.07802343363298832;18.0;0.1111111111111111;0.9405991213806811;0.05117430560472822;0.03587607140594938;0.8576611402529865;0.1510811565075869;0.16712471158254383;16.0;0.2;0.9514236124147778;0.044814370561720496;0.05388266295161035;0.8729584129369051;0.13850724725576805;0.09432950134880735;17.0;0.17777777777777778;0.9603005650288958;0.037643994796931084;0.0321628665515838;0.96819051374857;0.0323963030603231;0.0335707300927436;16.0;0.2
