;Unnamed: 0;frame_time;total_pacotes;total_pacotes_icmp;total_pacotes_udp;total_pacotes_tcp;maior_pacote;menor_pacote;soma_pacotes;total_ips_origem;total_ips_destino;porta_origem_mais_frequente;porta_destino_mais_frequente;has_bot;has_bot_origem_destino
1337;131;"0    Sep  7, 2018 05:00:20.231845000 -03
Name: time, dtype: object";75602;4;0;75544;90;60;4537556;13;37758;0;0;1;1
1338;132;"0    Sep  7, 2018 05:01:20.054676000 -03
Name: time, dtype: object";76602;14;0;76526;90;60;4597976;20;38238;0;0;1;1
1339;133;"0    Sep  7, 2018 05:02:20.016913000 -03
Name: time, dtype: object";75922;4;0;75866;145;60;4556736;10;37920;0;0;1;1
1340;134;"0    Sep  7, 2018 05:03:20.410645000 -03
Name: time, dtype: object";75634;12;0;75580;110;60;4539532;16;37759;0;0;1;1
1341;135;"0    Sep  7, 2018 05:04:20.178467000 -03
Name: time, dtype: object";75930;8;0;75870;110;60;4557154;17;37922;0;0;1;1
1342;136;"0    Sep  7, 2018 05:05:20.026745000 -03
Name: time, dtype: object";76268;8;0;76208;90;60;4577622;13;38081;0;0;1;1
1343;137;"0    Sep  7, 2018 05:06:20.388711000 -03
Name: time, dtype: object";75608;4;0;75544;87;60;4537912;12;37759;0;0;1;1
1344;138;"0    Sep  7, 2018 05:07:20.058318000 -03
Name: time, dtype: object";76254;10;0;76184;87;60;4576844;15;38077;0;0;1;1
1345;139;"0    Sep  7, 2018 05:08:20.114965000 -03
Name: time, dtype: object";76240;4;0;76174;90;60;4576044;8;38082;0;0;1;1
1346;140;"0    Sep  7, 2018 05:09:20.400224000 -03
Name: time, dtype: object";75686;8;0;75626;110;60;4543284;17;37766;0;0;1;1
1347;141;"0    Sep  7, 2018 05:10:20.069546000 -03
Name: time, dtype: object";75998;2;0;75936;90;60;4562274;11;37923;0;0;1;1
1348;142;"0    Sep  7, 2018 05:11:20.143628000 -03
Name: time, dtype: object";76248;6;0;76184;90;60;4576226;15;38080;0;0;1;1
1349;143;"0    Sep  7, 2018 05:12:20.117288000 -03
Name: time, dtype: object";75626;10;0;75562;90;60;4539408;12;37760;0;0;1;1
1350;144;"0    Sep  7, 2018 05:13:20.066230000 -03
Name: time, dtype: object";75950;12;0;75880;145;60;4558732;23;37917;0;0;1;1
1351;145;"0    Sep  7, 2018 05:14:20.041119000 -03
Name: time, dtype: object";76564;14;0;76502;90;60;4595298;17;38238;0;0;1;1
1352;146;"0    Sep  7, 2018 05:15:20.401307000 -03
Name: time, dtype: object";75650;14;0;75590;90;60;4540530;21;37762;0;0;1;1
1353;147;"0    Sep  7, 2018 05:16:20.073631000 -03
Name: time, dtype: object";75952;8;0;75894;90;60;4558646;16;37920;0;0;1;1
1354;148;"0    Sep  7, 2018 05:17:20.159965000 -03
Name: time, dtype: object";76272;12;0;76202;145;60;4578148;15;38082;0;0;1;1
1355;149;"0    Sep  7, 2018 05:18:20.040159000 -03
Name: time, dtype: object";75952;12;0;75890;90;60;4558688;19;37918;0;0;1;1
1356;150;"0    Sep  7, 2018 05:19:20.072759000 -03
Name: time, dtype: object";75924;12;0;75860;90;60;4556872;15;37919;0;0;1;1
1357;151;"0    Sep  7, 2018 05:20:20.206308000 -03
Name: time, dtype: object";76238;10;0;76178;110;60;4575772;12;38076;0;0;1;1
1358;152;"0    Sep  7, 2018 05:21:20.417305000 -03
Name: time, dtype: object";75614;8;0;75554;90;60;4538306;17;37753;0;0;1;1
1359;153;"0    Sep  7, 2018 05:22:20.084862000 -03
Name: time, dtype: object";75966;12;0;75908;90;60;4559756;16;37921;0;0;1;1
1360;154;"0    Sep  7, 2018 05:23:20.216659000 -03
Name: time, dtype: object";75982;10;0;75918;87;60;4560946;17;37916;0;0;1;1
1361;155;"0    Sep  7, 2018 05:24:20.374177000 -03
Name: time, dtype: object";75604;6;0;75546;87;60;4537696;13;37753;0;0;1;1
1362;156;"0    Sep  7, 2018 05:25:20.048475000 -03
Name: time, dtype: object";76250;6;0;76186;87;60;4576462;14;38079;0;0;1;1
1363;157;"0    Sep  7, 2018 05:26:20.092385000 -03
Name: time, dtype: object";75934;6;0;75874;87;60;4557666;10;37921;0;0;1;1
1364;158;"0    Sep  7, 2018 05:27:20.062033000 -03
Name: time, dtype: object";75602;14;0;75540;90;60;4537606;17;37759;0;0;1;1
1365;159;"0    Sep  7, 2018 05:28:20.019455000 -03
Name: time, dtype: object";76270;2;0;76206;90;60;4577914;12;38085;0;0;1;1
1366;160;"0    Sep  7, 2018 05:29:20.103570000 -03
Name: time, dtype: object";75934;16;0;75854;90;60;4557836;14;37920;0;0;1;1
1367;161;"0    Sep  7, 2018 05:30:20.079533000 -03
Name: time, dtype: object";75960;16;0;75878;90;60;4559632;17;37923;0;0;1;1
1368;162;"0    Sep  7, 2018 05:31:20.398533000 -03
Name: time, dtype: object";75588;8;0;75520;90;60;4536920;10;37751;0;0;1;1
1369;163;"0    Sep  7, 2018 05:32:20.080692000 -03
Name: time, dtype: object";76574;14;0;76504;90;60;4595926;17;38238;0;0;1;1
1370;164;"0    Sep  7, 2018 05:33:20.087395000 -03
Name: time, dtype: object";75994;6;0;75920;145;60;4561900;18;37920;0;0;1;1
1371;165;"0    Sep  7, 2018 05:34:20.444938000 -03
Name: time, dtype: object";75622;4;0;75578;90;60;4538618;16;37755;0;0;1;1
1372;166;"0    Sep  7, 2018 05:35:20.126853000 -03
Name: time, dtype: object";76266;6;0;76220;90;60;4577442;15;38079;0;0;1;1
1373;167;"0    Sep  7, 2018 05:36:20.074884000 -03
Name: time, dtype: object";76290;8;0;76226;145;60;4579376;15;38082;0;0;1;1
1374;168;"0    Sep  7, 2018 05:37:20.505161000 -03
Name: time, dtype: object";75600;12;0;75548;87;60;4537088;19;37758;0;0;1;1
1375;169;"0    Sep  7, 2018 05:38:20.179356000 -03
Name: time, dtype: object";75920;8;0;75852;87;60;4556752;10;37915;0;0;1;1
1376;170;"0    Sep  7, 2018 05:39:20.076192000 -03
Name: time, dtype: object";75964;8;0;75892;90;60;4559682;16;37921;0;0;1;1
1377;171;"0    Sep  7, 2018 05:40:20.011017000 -03
Name: time, dtype: object";76286;8;0;76216;145;60;4579038;17;38080;0;0;1;1
1378;172;"0    Sep  7, 2018 05:41:20.228189000 -03
Name: time, dtype: object";75948;14;0;75890;145;60;4558606;16;37924;0;0;1;1
1379;173;"0    Sep  7, 2018 05:42:20.076810000 -03
Name: time, dtype: object";75930;14;0;75878;145;60;4557074;23;37922;0;0;1;1
1380;174;"0    Sep  7, 2018 05:43:20.043114000 -03
Name: time, dtype: object";76238;20;0;76178;182;60;4575896;17;38078;0;0;1;1
1381;175;"0    Sep  7, 2018 05:44:20.296264000 -03
Name: time, dtype: object";75946;12;0;75894;145;60;4558314;19;37918;0;0;1;1
1382;176;"0    Sep  7, 2018 05:45:20.085177000 -03
Name: time, dtype: object";75888;6;0;75854;145;60;4554026;9;37925;0;0;1;1
1383;177;"0    Sep  7, 2018 05:46:20.084727000 -03
Name: time, dtype: object";76226;12;0;76182;145;60;4574772;18;38080;0;0;1;1
1384;178;"0    Sep  7, 2018 05:47:20.322405000 -03
Name: time, dtype: object";75602;10;0;75558;90;60;4537158;23;37763;0;0;1;1
1385;179;"0    Sep  7, 2018 05:48:20.012155000 -03
Name: time, dtype: object";76272;2;0;76220;145;60;4577934;14;38082;0;0;1;1
1386;180;"0    Sep  7, 2018 05:49:20.120898000 -03
Name: time, dtype: object";76205;12;0;76151;90;60;4573516;13;38067;0;0;1;1
1387;181;"0    Sep  7, 2018 05:50:20.397781000 -03
Name: time, dtype: object";75658;8;0;75604;110;60;4541248;13;37764;0;0;1;1
1388;182;"0    Sep  7, 2018 05:51:20.092014000 -03
Name: time, dtype: object";75912;6;0;75858;145;60;4556058;15;37917;0;0;1;1
1389;183;"0    Sep  7, 2018 05:52:20.000132000 -03
Name: time, dtype: object";76626;16;0;76554;110;60;4599692;17;38241;0;0;1;1
1390;184;"0    Sep  7, 2018 05:53:20.477421000 -03
Name: time, dtype: object";75588;6;0;75536;145;60;4536706;12;37758;0;0;1;1
1391;185;"0    Sep  7, 2018 05:54:20.160668000 -03
Name: time, dtype: object";75922;4;0;75874;90;60;4556552;11;37911;0;0;1;1
1392;186;"0    Sep  7, 2018 05:55:20.213952000 -03
Name: time, dtype: object";76034;8;0;75982;90;60;4563314;14;37967;0;0;1;1
1393;187;"0    Sep  7, 2018 05:56:20.000140000 -03
Name: time, dtype: object";76174;24;0;76096;182;60;4572546;21;38026;0;0;1;1
1394;188;"0    Sep  7, 2018 05:57:20.211598000 -03
Name: time, dtype: object";75970;6;0;75914;145;60;4560016;14;37917;0;0;1;1
1395;189;"0    Sep  7, 2018 05:58:20.284630000 -03
Name: time, dtype: object";75950;10;0;75882;110;60;4558628;16;37920;0;0;1;1
1396;190;"0    Sep  7, 2018 05:59:20.001113000 -03
Name: time, dtype: object";76258;12;0;76200;145;60;4577090;17;38079;0;0;1;1
1397;191;"0    Sep  7, 2018 06:00:20.212204000 -03
Name: time, dtype: object";75940;12;0;75874;90;60;4557902;15;37921;0;0;1;1
1398;192;"0    Sep  7, 2018 06:01:20.316160000 -03
Name: time, dtype: object";75916;6;0;75864;90;60;4556012;13;37921;0;0;1;1
1399;193;"0    Sep  7, 2018 06:02:20.002903000 -03
Name: time, dtype: object";75970;26;0;75886;110;60;4560366;23;37920;0;0;1;1
1400;194;"0    Sep  7, 2018 06:03:20.016011000 -03
Name: time, dtype: object";76264;14;0;76192;87;60;4577482;19;38081;0;0;1;1
1401;195;"0    Sep  7, 2018 06:04:20.314256000 -03
Name: time, dtype: object";75972;2;0;75918;145;60;4560198;15;37924;0;0;1;1
1402;196;"0    Sep  7, 2018 06:05:20.001131000 -03
Name: time, dtype: object";75922;10;0;75882;90;60;4556416;12;37919;0;0;1;1
1403;197;"0    Sep  7, 2018 06:06:20.085559000 -03
Name: time, dtype: object";76222;10;0;76180;90;60;4574276;14;38080;0;0;1;1
1404;198;"0    Sep  7, 2018 06:07:20.192237000 -03
Name: time, dtype: object";75928;10;0;75866;87;60;4557024;19;37914;0;0;1;1
1405;199;"0    Sep  7, 2018 06:08:20.001634000 -03
Name: time, dtype: object";75972;10;0;75918;90;60;4560032;15;37921;0;0;1;1
1406;200;"0    Sep  7, 2018 06:09:20.159349000 -03
Name: time, dtype: object";76004;14;0;75926;110;60;4562690;20;37922;0;0;1;1
1407;0;"0    Sep  7, 2018 06:10:20.378552000 -03
Name: time, dtype: object";75620;10;0;75552;90;60;4538678;19;37762;0;0;1;1
1408;1;"0    Sep  7, 2018 06:11:20.043357000 -03
Name: time, dtype: object";75956;4;0;75884;193;60;4559558;13;37925;0;0;1;1
1409;2;"0    Sep  7, 2018 06:12:20.020741000 -03
Name: time, dtype: object";75638;4;0;75588;90;60;4539628;14;37764;0;0;1;1
1410;3;"0    Sep  7, 2018 06:13:20.071842000 -03
Name: time, dtype: object";76612;10;0;76562;90;60;4598412;15;38242;0;0;1;1
1411;4;"0    Sep  7, 2018 06:14:20.048491000 -03
Name: time, dtype: object";75928;6;0;75882;90;60;4556878;11;37918;0;0;1;1
1412;5;"0    Sep  7, 2018 06:15:20.457915000 -03
Name: time, dtype: object";75596;10;0;75548;90;60;4536886;16;37756;0;0;1;1
1413;6;"0    Sep  7, 2018 06:16:20.136771000 -03
Name: time, dtype: object";75590;6;0;75530;90;60;4536688;11;37759;0;0;1;1
1414;7;"0    Sep  7, 2018 06:17:20.018765000 -03
Name: time, dtype: object";76552;8;0;76494;145;60;4594376;11;38238;0;0;1;1
1415;8;"0    Sep  7, 2018 06:18:20.026439000 -03
Name: time, dtype: object";75934;6;0;75874;90;60;4557360;16;37921;0;0;1;1
1416;9;"0    Sep  7, 2018 06:19:20.394684000 -03
Name: time, dtype: object";75598;10;0;75538;90;60;4537208;13;37761;0;0;1;1
1417;10;"0    Sep  7, 2018 06:20:20.060822000 -03
Name: time, dtype: object";76246;8;0;76200;145;60;4576038;14;38082;0;0;1;1
1418;11;"0    Sep  7, 2018 06:21:20.400592000 -03
Name: time, dtype: object";75620;6;0;75568;90;60;4538650;18;37761;0;0;1;1
1419;12;"0    Sep  7, 2018 06:22:20.072489000 -03
Name: time, dtype: object";75950;10;0;75896;90;60;4558346;16;37920;0;0;1;1
1420;13;"0    Sep  7, 2018 06:23:20.060948000 -03
Name: time, dtype: object";76618;12;0;76548;110;60;4599122;19;38237;0;0;1;1
1421;14;"0    Sep  7, 2018 06:24:20.410713000 -03
Name: time, dtype: object";75630;10;0;75562;87;60;4539466;15;37764;0;0;1;1
1422;15;"0    Sep  7, 2018 06:25:20.085376000 -03
Name: time, dtype: object";75948;4;0;75888;87;60;4558432;9;37918;0;0;1;1
1423;16;"0    Sep  7, 2018 06:26:20.080356000 -03
Name: time, dtype: object";76308;6;0;76234;90;60;4580422;17;38081;0;0;1;1
1424;17;"0    Sep  7, 2018 06:27:20.039112000 -03
Name: time, dtype: object";75942;8;0;75872;110;60;4558292;14;37919;0;0;1;1
1425;18;"0    Sep  7, 2018 06:28:20.104305000 -03
Name: time, dtype: object";75924;8;0;75852;90;60;4557098;11;37921;0;0;1;1
1426;19;"0    Sep  7, 2018 06:29:20.108546000 -03
Name: time, dtype: object";76278;2;0;76216;90;60;4578468;15;38081;0;0;1;1
1427;20;"0    Sep  7, 2018 06:30:20.052819000 -03
Name: time, dtype: object";75954;6;0;75890;90;60;4558844;14;37924;0;0;1;1
1428;21;"0    Sep  7, 2018 06:31:20.169474000 -03
Name: time, dtype: object";75932;8;0;75866;90;60;4557630;13;37923;0;0;1;1
1429;22;"0    Sep  7, 2018 06:32:20.166215000 -03
Name: time, dtype: object";75922;10;0;75860;110;60;4556770;16;37918;0;0;1;1
1430;23;"0    Sep  7, 2018 06:33:20.007558000 -03
Name: time, dtype: object";76268;4;0;76208;90;60;4577866;17;38070;0;0;1;1
1431;24;"0    Sep  7, 2018 06:34:20.210880000 -03
Name: time, dtype: object";75908;10;0;75850;90;60;4555898;13;37918;0;0;1;1
1432;25;"0    Sep  7, 2018 06:35:20.215847000 -03
Name: time, dtype: object";75990;4;0;75922;90;60;4561358;15;37919;0;0;1;1
1433;26;"0    Sep  7, 2018 06:36:20.072368000 -03
Name: time, dtype: object";75936;12;0;75872;145;60;4558094;15;37913;0;0;1;1
1434;27;"0    Sep  7, 2018 06:37:20.037027000 -03
Name: time, dtype: object";76236;18;0;76182;90;60;4575376;19;38082;0;0;1;1
1435;28;"0    Sep  7, 2018 06:38:20.237516000 -03
Name: time, dtype: object";75962;14;0;75908;182;60;4559568;20;37923;0;0;1;1
1436;29;"0    Sep  7, 2018 06:39:20.133381000 -03
Name: time, dtype: object";75976;10;0;75914;90;60;4560370;18;37922;0;0;1;1
1437;30;"0    Sep  7, 2018 06:40:20.124184000 -03
Name: time, dtype: object";76266;2;0;76208;90;60;4577586;14;38084;0;0;1;1
1438;31;"0    Sep  7, 2018 06:41:20.251381000 -03
Name: time, dtype: object";75962;12;0;75888;90;60;4559672;15;37919;0;0;1;1
1439;32;"0    Sep  7, 2018 06:42:20.374315000 -03
Name: time, dtype: object";65354;8;0;65310;87;60;3922240;19;32640;0;0;1;1
